蓝色骨头,https://movie.douban.com/subject/4842877/,蓝色骨头,蓝色骨头,2013,https://img3.doubanio.com/view/photo/photo/public/p2202807266.jpg,崔健,崔健,赵有亮/倪虹洁/尹昉/黄轩/黄幻/果静林/雷汉/陶冶/毛阿敏,剧情/音乐,,中国大陆,汉语普通话,2014-10-17(中国大陆)/2013-11-13(罗马电影节),100分钟,Blue Sky Bones / The Blue Bone,http://www.imdb.com/title/tt3342430,6.8,15647,13.2%,31.9%,39.5%,12.5%,3.0%,21% 音乐片/25% 剧情片,网络写手钟华（尹昉 饰）是一个边缘人物，他是地下摇滚歌手，也是专业黑客。他帮音乐公司的老板徐天（果静林 饰）做些见不得人的勾当。一次意外他勾搭上了一个没名气的小歌手萌萌（黄幻 饰），而不幸的是，她居然是老板的情人……正当钟华迷茫之时，他接到了多年没有音讯的父亲钟振清（赵 有亮 饰）发来的邮包，其中竟然藏着一段在文革岁月中的凄婉故事，故事的主人公是个叫施堰萍（倪虹洁 饰）的女文青，她有着一段与众不同的岁月，与同学陈东（黄轩 饰）写了一首改变她一生的歌曲，而她竟然与钟华有着千丝万缕的关系。钟华看着上一辈人的故事，逐渐了解了他们，他与父亲、母亲最终在一首歌曲中破镜重圆，而他也走上了属于自己的路。,2,282,深夜前的五分钟/我的青春蜜友/等一个人咖啡/北京杂种/推拿/黄金时代/亲爱的/山河故人/超越那一天/不能说的夏天,7668,崔健/摇滚/中国电影/音乐/中国/蓝色骨头/大陆/2014,440,18357,11893,225,239,17,
别跟我谈高富帅,https://movie.douban.com/subject/11636291/,别跟我谈高富帅,别跟我谈高富帅,2013,https://img3.doubanio.com/view/photo/photo/public/p1965243008.jpg,张一墨/臧溪川,刘卫兵/沈诗棋,王聪/甘露/啜妮/宋哲/艾晓琪/午马/孙桂田/王璐瑶/岳跃利,喜剧/爱情,,中国大陆,汉语普通话,2013-05-24(中国大陆),90分钟,别和我谈高富帅 / 旅行也会开花 / Don't talk about High-Rich and Handsome,,3.1,593,3.1%,1.4%,9.6%,20.5%,65.5%,,白露（甘露 饰）是含着金汤匙出生的富家小姐，尽管从小到大都过着衣食无忧的富裕生活，但白露却并不快乐，因为随着年龄的增长，父母在未经她同意的情况下，擅自将她许配给了一位他们物设好的高富帅。,2,14,百万爱情宝贝/不要迷恋姐/我是你的野蛮女友/什么叫做爱2/公主的诱惑/一路狂奔/我们毕业的夏天/青春好久不见/欲望北京之地上地下/光的棍,335,爱情/烂片/中国/2013/青春/垃圾/扯淡/电影,,682,202,0,1,2,
结婚那件事,https://movie.douban.com/subject/6402604/,结婚那件事,结婚那件事,2013,https://img3.doubanio.com/view/photo/photo/public/p1399941499.jpg,郑建国,洪汐,阿牛/江若琳/惠英红/朱厚任/陈建彬/陈泓宇/童冰玉/邓妙华/庄雪梅,喜剧/爱情,,马来西亚 / 新加坡,汉语普通话 / 粤语 / 闽南语,2013-05-31(中国大陆)/2011-11-10(马来西亚/新加坡)/2012-09-06(香港),96分钟,The Wedding Diary,http://www.imdb.com/title/tt2473804,6.5,1245,7.7%,25.9%,53.1%,11.4%,1.9%,31% 喜剧片/28% 爱情片,福建裔的蔡伟杰（阿牛 饰）是从马来西亚到新加坡打拼的工程师，未婚妻芷欣（江若琳 饰）则是广东裔的新加坡富商之家出身，文化背景与家庭贫富的差距令两个有情人饱受煎熬。准岳父对准女婿开出了苛刻的婚礼要求，伟杰不敢违令，答应在新加坡举办一场豪华婚礼。婚礼当天，伟杰备好的所有红包不翼而飞，他竟想到了去赌场踫运气，谁知血本无归。为了掩饰过失，他用谎言掩盖谎言，谎话连篇一发不可收拾。芷欣发现了老公的异常，她非常生气。伟杰的父亲阿狮（陈建彬 饰）因婚礼筹划与儿子争吵的不可开交，老头一气之下甩手返回宾馆，忌料途中遭遇意外，伟杰的情绪从如日中天一下跌入万丈深渊......,6,36,大日子/王牌情敌/媒人帮/Huat啊! Huat啊! 发!/百家乐翻天/暗恋99天/笑着回家/妈妈的爱情房客/爱谁谁/情趣体验师,487,马来西亚/喜剧/爱情/阿牛/新加坡/马来西亚电影/搞笑/电影,33,1571,591,0,10,0,
凤凰情,https://movie.douban.com/subject/20256498/,凤凰情,凤凰情,2013,https://img3.doubanio.com/view/photo/photo/public/movie-default-medium.gif,张坚,谯德春,赵达/石爻/沈伐,剧情/爱情,,中国大陆,汉语普通话,,,,,,,,,,,,,该影片由西充县委、政府与南充鸿博影视文化投资有限公司、成都恩典投资有限公司、重庆市六舟影视传媒有限公司、峨眉电影制片厂联合摄制。该剧讲述了上世纪80年代，发生在西充县凤凰山的一个凄美爱情故事，通过一对生活在底层的普通男女偶然邂逅后，在极其困难的情况下互相信任，相互帮助，演绎出惊心动魄而又缠绵悱恻的爱情故事。,,0,,2,家乡的电影当然想看看/放放风/豆腐干上/不感兴趣,,9,11,0,0,1,
穿越火线,https://movie.douban.com/subject/10555084/,穿越火线,穿越火线Август.Восьмого,2013,https://img3.doubanio.com/view/photo/photo/public/p2119349476.jpg,贾尼克·法伊济耶夫,贾尼克·法伊济耶夫/迈克尔·A·莱纳,斯维塔兰娜·伊万诺娃/弗拉季米尔·弗多维琴科夫/尤里·库琴科/马克西姆·马特维耶夫/叶戈尔·别洛耶夫/亚历山大·奥列什科/阿列克塞·古斯科夫/谢尔盖·加扎罗夫/阿纳托利·比利/莉迪娅·韦利泽娃,剧情/动作/科幻/战争,http://www.avgustvosmogo.ru,俄罗斯,俄语,2013-09-13(中国大陆)/2012-02-21(俄罗斯),105分钟(中国大陆)// 120分钟(美国),八月八日 / August. Eighth / Avgust. Vosmogo / August 8 / August. The Eighth,http://www.imdb.com/title/tt2094767,6.7,6804,11.3%,33.6%,39.5%,11.2%,4.4%,17% 战争片/46% 科幻片,一场毫无征兆的现代战争一触即发，无数大兵、先进武器聚集一地，战事愈演愈烈，导弹在天空中呼啸而过，子弹像雨点般的肆意飞散，形成了一道不可逾越的战争火线，而这道火线恰好阻隔了一对母子。年轻貌美的母亲不顾一切、试图只身穿越火线，救出年幼的儿子，但无奈于敌方火力封锁严密，而且她心中的机器怪物也是万般阻隔，这个冒险之旅对于一个女人来说就像一场噩梦，幸有一队勇敢的大兵舍身保护，但她能否克服千难万险，打败心魔，营救出儿子……,10,401,兵临城下之决战要塞/极乐空间/第九突击队/遗落战境/井/特警判官/斯大林格勒/钢铁苍穹/巨人捕手杰克/异星战场,3014,战争/俄罗斯/科幻/动作/母爱/人性/亲情/灵异,156,7941,2720,0,77,19,
猎杀中山狼,https://movie.douban.com/subject/24383521/,猎杀中山狼,猎杀中山狼,2013,https://img3.doubanio.com/view/photo/photo/public/p2017809735.jpg,李彦廷,肖莫庸,侯岩松/卢倩文/龙沐春/宋梓侨/肖枭/牟林/侯一滨/王畅唯/木易/杨轶然,悬疑/战争,,中国大陆,汉语普通话,2013-05-05,,Wolf-hunting,,6.6,66,16.3%,27.9%,30.2%,18.6%,7.0%,,一九三七年，国共合作，国民党国防委员 会迫于国内外压力同意释放中共政治犯。 八路军某部副连长缑奎奉命率部前往山西 运城，迎接被释放的九名地下党同志。由 于战事紧张，缑奎所属八路军师部提前开 赴平型关，缑奎只好带领这支老弱病残的 队伍一路北上寻找部队。而不为大家所知 的是，这支队伍中一位地下党领导同志曾 在河南许昌潜伏于中统机关，有可能接触 过中统现今潜伏在延安的高级特工。中统 为保护特工安全，派出别动队沿途追击。 缑奎率八路军战士和地下党同志密切合作 几度化险为夷，但事情的发展却愈加蹊跷 。,,1,侠捕/宝贝妈妈宝贝女/我为喜剧狂 第二季/玩偶骑士/离婚律师恋爱中/锁定美军特使/侠胆雄狮 第三季/土婆婆PK洋媳妇/大漠枪神/太空熊猫历险记,29,战争/大陆/悬疑/2013/中国/电影/李彦廷/肖枭,,78,43,0,1,0,
百年好合,https://movie.douban.com/subject/1304282/,百年好合,百年好合,2013,https://img3.doubanio.com/view/photo/photo/public/p489271793.jpg,杜琪峰/韦家辉,韦家辉/欧健儿/游乃海/叶天成/戴德广,郑秀文/古天乐/李冰冰/林雪/韩君婷/张锦程/夏雨/颜颖思,喜剧/动作/爱情,,中国大陆 / 香港,粤语 / 普通话,2003-01-23,93分钟,Love for All Seasons,http://www.imdb.com/title/tt0374009,6.0,33292,3.1%,14.6%,62.4%,17.1%,2.8%,19% 喜剧片/17% 爱情片,富豪洪飞虎（古天乐 饰）因怪病找到峨嵋派掌门王凤（郑秀文 饰），她对飞虎的生性傲慢毫无好感，于是用尽各种奇怪的方法治疗飞虎。王凤的师姐李莫愁（李冰冰 饰）突然出现，并扬言要铲除峨嵋派。未免伤及无辜，王凤尽快医好了飞虎。知道了王凤的恶作剧之后，飞虎愤然离开了。,,30,恋上你的床/嫁个有钱人/老鼠爱上猫/花好月圆/绝种好男人/绝世宝贝/求爱上上签/安娜与武林/失忆界女王/干柴烈火,2340,香港电影/香港/喜剧/古天乐/郑秀文/杜琪峰/爱情/百年好合,310,50138,466,1,10,6,
冷瞳,https://movie.douban.com/subject/10478675/,冷瞳,冷瞳,2013,https://img3.doubanio.com/view/photo/photo/public/p2153214713.jpg,蒋国权/王柯,张二/严雪方,孙祖扬/周秀娜/张诗絮/李璨琛/刘羽琦/黄又南/刘锡明/洪天照,悬疑/惊悚,,中国大陆,汉语普通话,2013-10-31(中国大陆),96分钟,冷瞳·贞子再现 / Cold Pupil,http://www.imdb.com/title/tt3374864,2.6,855,1.5%,0.8%,3.6%,16.8%,77.4%,0% 悬疑片,在一个晴朗的日子里，苏氏集团总裁苏光明（刘锡明 饰）携女儿苏雨辰（周秀娜 饰）从香港来到海南的公司考察。此前他早已将内地的业务交给最为器重的许博文（李灿森 饰）打理，而且博文也是雨辰的未婚夫，可谓前途一片光明。常随苏光明左右的钟伟强（孙祖杨 饰）是总裁助手，他当年曾是雨辰的未婚夫，因此平日里对博文嫉恨交加。父女抵达海南后，博文安排下属周义（洪天照 饰）为他们准备了一套豪华别墅居住。谁知就在入住当晚，苏总亲眼目击一个恐怖的红衣女子，随后旧病复发送往医院，面临随时变成植物人的危险。,4,35,少女灵异日记/步步追魂/诡魇/诡替身/封门村/怖偶/午夜微博/人间蒸发/床下有人2/古镇凶灵之巫咒缠身,410,惊悚/恐怖/悬疑/中国/2013/周秀娜/国产恐怖/香港电影,48,1022,373,0,8,6,
门球健将,https://movie.douban.com/subject/22606899/,门球健将,门球健将,2013,https://img3.doubanio.com/view/photo/photo/public/movie-default-medium.gif,李勇,沐轲,张永达/赵波/徐白晓/陈锐/段卿卿/卢奇/张晓辉/吴冕/邹健/陈非,剧情/运动,,中国大陆,汉语普通话,2011-10-08,90,,,,,,,,,,,《门球健将》是一部反映中国盲人门球队运动员的故事片，该片取材于中国盲人门球训练基地和中国盲人门球队员的真实故事，讲述了他们克服重重困难，顽强拼搏，为国争光的故事。故事也反映了中国盲人门球队在各级党委和政府的高度重视下，以及民营企业的关心下，取得的优异成绩。,,0,,11,2011/中国电影/运动/中国/教育片/内地/励志/教育片。。,,27,1,0,0,0,
一路狂奔,https://movie.douban.com/subject/24325927/,一路狂奔,一路狂奔,2013,https://img3.doubanio.com/view/photo/photo/public/p1967091075.jpg,王钧,卢一鸣,李梦男/潘斌龙/谢娜/何炅/刘桦/罗中旭/孙宁/王晴/吴昕/杜海涛/洪剑涛/梁天/梁永斌/安琥,喜剧,,中国大陆,汉语普通话,2013-05-24(中国大陆),96分钟,无缘无故 / Running All the Way,,3.1,2922,1.9%,2.6%,10.2%,17.6%,67.6%,0% 喜剧片,某地产集团高层许德才（李梦男 饰）被迫出逃。与其有暧昧关系的女老板赵冰（孙宁 饰）要求他背黑锅，给他两个选择：一是逃跑，二是死。,6,367,别跟我谈高富帅/夜幕惊魂/不要迷恋姐/快乐到家/爱谁谁/囧人之越挠越痒/百万爱情宝贝/光的棍/大片/爱爱囧事,901,快乐垃圾。。。。。。/喜剧/无责任一星/垃圾。。。。。。/中国/垃圾/一路狂奔/大陆,34,3213,376,0,24,7,
诡婚,https://movie.douban.com/subject/10458681/,诡婚,诡婚,2013,https://img3.doubanio.com/view/photo/photo/public/s8945704.jpg,林子皓,林子皓,陈小春/傅颖/杜海涛,悬疑/惊悚/恐怖,,中国大陆,汉语普通话,,,3D诡婚,,,,,,,,,,电影《诡婚》主要以“惊悚”、“离奇”为主讲述了一段男女主人翁之间的“冥婚”故事。据介绍，片中，男主人翁在与多个女友交往过程中，频频遇到各种诡异的阻挠，以至女友纷纷遭受不幸，好不容易要放下过去，保护现在的最爱时，却又不知不觉再次踏入一个已经策划了5年的阴谋中。 最后又以“古寂岭”为线索展开了两段发生在不同时空的“爱情选择题”。,,0,,3,！！国产惊悚。。。/怕怕又想看/2012/“脱光”机会到了/啊/啊啊/惊悚/未知的总是能激起人们的好奇心！,,13,25,0,0,1,
古镇凶灵,https://movie.douban.com/subject/22010958/,古镇凶灵,古镇凶灵之巫咒缠身,2013,https://img3.doubanio.com/view/photo/photo/public/p2109492250.jpg,刘辉,施一凡/刘辉,徐海乔/蒋松/郝洋/张兆北/刘政/阳蕾/王洁曦/龙雨,惊悚/恐怖,,中国大陆,汉语普通话,2013-09-06(中国大陆),90分钟,Dead Sign,http://www.imdb.com/title/tt3313360,3.8,1393,3.1%,3.4%,18.9%,29.3%,45.2%,3% 恐怖片/2% 惊悚片,自幼生长在贵州山区的美院学生康凯（徐海乔 饰），利用假期带着同学利彦（刘政 饰）、王之（王洁曦 饰）、珠世（龙雨 饰）、美弥（阳蕾 饰）和新冬（蒋松 饰）回老家，以考察山上岩洞内新石器时期的壁画。瘴气轻锁的山道，一桩车祸惨剧令康凯他们的心头蒙上愁云，似乎预示了他们接下来的恐怖行程。落雨之夜，年轻人们来到康凯家落脚，王之突发高烧，卧床不起。次日，众人留下生病的王之出发寻找岩洞，结果洞中的棺材和毒蛇、蝎子等令年轻人大受惊吓。然而更恐怖的还在后面，康凯等人躲雨时跑进一间木屋，却在那里目击了王之鲜血淋漓的尸体。,3,44,诡魇/冷瞳/诡婴吉咪/枕边有张脸/封门村/步步追魂/蝙蝠别墅/诡替身/诡劫/校花诡异事件,941,国产恐怖/恐怖片/中国/烂片/恐怖/悬疑/2013/惊悚,39,1568,350,1,23,3,
天机——富春山居图,https://movie.douban.com/subject/5364905/,天机——富春山居图,天机·富春山居图,2013,https://img3.doubanio.com/view/photo/photo/public/p1978939367.jpg,孙健君,孙健君,刘德华/林志玲/张静初/佟大为/斯琴高娃/奥马尔·本·哈依德/爱新觉罗·启星/石天琦/王曼妮/张光北,动作/冒险,,中国大陆,汉语普通话 / 英语 / 日语,2013-06-09(中国大陆),122分钟,天机(港) / 富春山居图 / Switch,http://www.imdb.com/title/tt2460488,2.9,74780,2.2%,1.4%,7.4%,16.7%,72.3%,0% 动作片/0% 冒险片,元代画家黄公望的名作《富春山居图》，被誉为“中国十大传世名画”之一。由于种种原因，该作的“无用师卷”和“剩山图”分处海峡两岸，隔海相望。2011年，《富春山居图》有望合璧展出，谁知这件保额即高达十亿的旷世杰作引来各国罪犯的觊觎。早些时候，“无用师卷”在台湾失窃，先失一着的日本文物走私大鳄山本俊雄（佟大为 饰）遂将目标锁定在深藏杭州的“剩山图”。与此同时，国内的老佛爷（斯琴高娃 饰）及欧美等国的文物贩子纷纷云集于此，蠢蠢欲动。在利欲薰心、刀光剑影的轮番交手中，香港警署海外缉私科特工肖锦汉（刘德华 饰）和身份莫辨的王雪晴（林志玲 饰）携手，与山本为首的走私犯周旋世界各个角落，接连过招，命悬一线。,34,888,不二神探/四大名捕2/刺陵/特殊身份/血滴子/非常幸运/未来警察/大武当之天地密码/冰封：重生之门/河东狮吼2,49114,烂片/华语电影/动作/2013/大陆/特工/剧情/冒险,542,85769,8381,4,1116,160,
古城会,https://movie.douban.com/subject/25737327/,古城会,古城会,2013,https://img3.doubanio.com/view/photo/photo/public/p2152705016.jpg,沈好放,祝昭晖/苏磊,孙诺/金柯/张笛,动作/古装,,中国大陆,汉语普通话,2013-10-04(中国大陆),90分钟,Sworn Brothers,http://www.imdb.com/title/tt3013136,5.1,65,5.1%,7.7%,41.0%,30.8%,15.4%,,结义兄弟，为利益大开杀戒！正邪斗法，谁更技高一筹？电影《古城会》为您演绎一场兄弟之间的恩怨情仇。,,2,,19,中国/2013/中国电影/动作/内地/大陆/古装/剧情,,79,12,0,0,0,
潜艇总动员3——彩虹宝藏,https://movie.douban.com/subject/24325876/,潜艇总动员3——彩虹宝藏,潜艇总动员3：彩虹宝藏,2013,https://img3.doubanio.com/view/photo/photo/public/p1965197724.jpg,何子力,何子力/唐晓春,范楚绒/洪海天/谢元真/胡谦/刘北辰/严丽祯/谭满堂/吴文辉,动画/儿童,http://www.qtmovie.cn,中国大陆,汉语普通话,2013-05-31(中国大陆),80分钟,,,4.3,1164,8.0%,5.9%,18.2%,27.1%,40.8%,2% 动画片/10% 儿童片,300年前，沿海居民不堪忍受外来殖民侵略者的压迫与搜刮，组成海盗与殖民者作战。海盗们将殖民者的财宝抢来埋藏在一片神秘海域，传说堆积如山的财宝光芒闪耀，变成美丽的彩虹，从此海盗和他们的宝藏以彩虹而闻名。自称彩虹海盗后人的海狸波波（谢元真 配音）将传说编成故事说给海底居民们听，结果引来了寻找财宝不成的海马家族以及凶狠神秘的独眼鲨（谭满堂 配音）。危急时刻，波波得到小潜艇阿力（范楚绒 配音）的救助。他们带上小潜艇贝贝（洪海天 配音）以及海马家族，踏上了寻找彩虹宝藏的旅途。,5,38,辛巴达历险记2013/潜艇总动员/赛尔号大电影3之战神联盟/太空熊猫历险记/终极大冒险/重返大海/幻象战警/郑和1405：魔海寻踪/魔幻仙踪/81号农场之疯狂的麦咭,756,动画/儿童节/是一部不错的动画片/应该比较欢乐的影片吧！/潜艇/搞怪欢乐的一部动画片/萌点/语言风趣,33,1229,386,0,11,3,
辛巴达历险记,https://movie.douban.com/subject/24325581/,辛巴达历险记,辛巴达历险记2013,2013,https://img3.doubanio.com/view/photo/photo/public/p1965007732.jpg,程炳峰/顾培欣/Benpineko,顾培欣/平泳佳/Benpineko,杨鸥/黄莺/杨梦露/夏磊/沈达威,动画/冒险,,中国大陆,汉语普通话,2013-05-31(中国大陆),90分钟,The Adventures of Sinbad 2013,,4.9,401,8.1%,9.0%,29.5%,25.6%,27.8%,,故事发生在神奇古老的阿拉伯世界。古阿拉伯王国有一个比王国还要古老的古城巴库提鲁，穷小子辛巴达（杨鸥 配音）和富家公子阿拉丁（黄莺 配音）是一对调皮捣蛋的鬼马组合，宁静的小城常常被这双傻瓜二人组搞的鸡飞狗跳、天翻地覆。,2,10,潜艇总动员3：彩虹宝藏/幻象战警/太空熊猫历险记/十二生肖城市英雄/圣龙奇兵大冒险/郑和1405：魔海寻踪/赛尔号大电影3之战神联盟/辛巴达历险记2/猪猪侠之囧囧危机/天眼传奇,226,动画/中国/烂片/险记/中国电影/洗脑片/青春/扯淡,32,503,369,0,4,2,
魁拔之大战元泱界,https://movie.douban.com/subject/7051357/,魁拔之大战元泱界,魁拔之大战元泱界,2013,https://img3.doubanio.com/view/photo/photo/public/p1966309325.jpg,王川,王川/王鹏展,刘婧荦/刘校妤/王凯/敖磊/瞿澳晖/郭政建/杨晨,动作/动画/奇幻/冒险,http://kuiba.cn,中国大陆,汉语普通话,2013-05-31(中国大陆),83分钟,魁拔II / 魁拔2 / Kuiba II,http://www.imdb.com/title/tt3279464,7.6,22985,25.3%,38.9%,28.0%,5.7%,2.2%,,每隔333年，强大而神秘的生物魁拔诞生天地之间，引起元泱界莫大的灾难。第六代魁拔魁拔蛮吉（刘婧荦 配音）悄然逃过一劫，而今随着蛮小满（王凯 配音）朝着最伟大妖侠的道路上不断前进。他们成功登上开往涡流岛的曲境一号，随着众多神圣联军战士逼近那个危险所在，指望打败魁拔建功立业。与此同时，天界魁拔司主神镜心（刘露 配音）准确测出新一代魁拔的正确方位。为了给这个难缠的对手以致命一击，她不惜使用牺牲地界生物的光势。,5,164,魁拔之十万火急/西游记之大圣归来/无敌破坏王/龙之谷：破晓奇兵/驯龙高手/神偷奶爸/大闹天宫/千与千寻/秦时明月之百步飞剑/天空之城,9299,魁拔/中国动画/动画/奇幻/动画电影/二次元/大陆/青青树,361,26442,14727,3,271,40,
风云小棋王,https://movie.douban.com/subject/25724529/,风云小棋王,风云小棋王,2013,https://img3.doubanio.com/view/photo/photo/public/p2131178731.jpg,韩凤泉,刘堂麒,高宇阳/田岷/周中和/王放/王文思/张杰/李方成,,,中国大陆,汉语普通话,,98分钟,The Chess King,,3.1,95,1.7%,0.0%,10.2%,25.4%,62.7%,,大明正德年间，西北的飞砂镇上，神童朱鼒材棋艺高超，无人可比！在京城，大宦官刘瑾妄想篡位夺权，保皇的安华郡王发动兵谏被杀，而朱鼒材正是安化郡王的嫡孙，全家惨遭杀害时他幸免于难。刘瑾派遣东厂的精锐来杀朱鼒材！朱鼒材在世外高人‘冬瓜老’的点拨下，运用擅长的棋艺，不仅救了母亲，还准备动身进京，向皇帝告御状，扳倒当朝的大权奸。,,16,欲无罪/诱惑单行道/无敌铁砂掌/完美约会/冒顿/末日情人/西雅图寻爱记/萤火侠/古城会/爱情碰碰撞,45,中国/中国电影/动作/烂片/旷世烂片；绝世狗屎；店長推薦作品/奇葩片/2012/电影频道,,108,9,0,1,0,
哭泣的石头,https://movie.douban.com/subject/1862151/,哭泣的石头,疯狂的石头,2013,https://img3.doubanio.com/view/photo/photo/public/p712241453.jpg,宁浩,张承/宁浩/优恵,郭涛/刘桦/连晋/黄渤/徐峥/优恵/罗兰/王迅,喜剧/犯罪,,中国大陆 / 香港,汉语普通话 / 重庆话,2006-06-30(中国大陆)/2006-08-10(香港),106 分钟(香港)// 98 分钟(中国大陆),Crazy Stone,http://www.imdb.com/title/tt0843270,8.2,243747,32.4%,45.8%,19.5%,1.9%,0.4%,91% 喜剧片/90% 犯罪片,重庆一间工艺品厂已经濒临倒闭，却不料在拆倒旧厂房的时候，发现了厕所里的一件宝物——一块价值连城的翡翠。厂里决定用这块翡翠举办一个展览，赚些钱发拖欠了几个月的工人工资。期间由工艺品厂保卫科长包世宏（郭涛 饰）负责看守这件宝物。但是，国际大盗麦克与本地一帮小偷却让包世宏一筹莫展，他们各施其技接近翡翠，展览馆开始了一场明争暗斗的较量。黑色幽默也开始幕幕上演。翡翠的价值几何？最后谁是胜出者？事情远没有表面那么简单……,,80,疯狂的赛车/让子弹飞/甲方乙方/两杆大烟枪/射雕英雄传之东成西就/九品芝麻官/鬼子来了/国产凌凌漆/大腕/偷拐抢骗,32032,黑色幽默/喜剧/宁浩/疯狂的石头/中国电影/大陆/中国/搞笑,3279,334418,10671,8,540,167,
梦非梦,https://movie.douban.com/subject/1300744/,梦非梦,梦非梦,2013,https://img3.doubanio.com/view/photo/photo/public/p2213628084.jpg,岑范,王泽群,秦怡 　　刘琼  　　狄梵  　　郑毓芝 　　安振吉 　　刘赫男,剧情,,中国大陆,汉语普通话,,,Meng fei meng,http://www.imdb.com/title/tt0349812,,,,,,,,,1990年代，上海。歌剧演员颜蔚（秦怡 饰）祸不单行，丈夫刚刚去世，如今女儿夏樱（刘赫男 饰）又患了精神分裂症住院，此时歌剧院领导通知她去厦门开会，她自感分身无术。夏樱的病情时好时坏，令颜蔚心急如焚。医院沙院长（刘琼 饰）告诉颜蔚，精神病人发病时自己并不觉痛苦，相反，痛苦的是家属。新来的小病友吹奏的囗琴曲《世上只有妈妈好》在患者中引起共鸣，不少病人脸上的表情不再木然，还有人流下泪水。颜蔚将逐渐好转的女儿接回家中康复治疗，并带她游览了日益发展的上海城区。清明时节，在给亡夫扫墓时，颜蔚遇见了为妻子上坟的沙院长......,,1,,1,1993/中国/1990s/精神病学/秦怡/狄帆/梦非梦/岑范,,7,5,0,0,0,
星际迷航：暗黑无界,https://movie.douban.com/subject/3642843/,星际迷航：暗黑无界,星际迷航：暗黑无界StarTrekIntoDarkness,2013,https://img3.doubanio.com/view/photo/photo/public/p1907669506.jpg,J·J·艾布拉姆斯,艾里克斯·库兹曼/达蒙·林德洛夫/罗伯托·奥奇,克里斯·派恩/扎克瑞·昆图/佐伊·索尔达娜/本尼迪克特·康伯巴奇/西蒙·佩吉/安东·叶利钦/卡尔·厄本/约翰·赵/布鲁斯·格林伍德/布兰登·诺曼/爱丽丝·伊芙/克里斯·海姆斯沃斯,动作/科幻/冒险,http://www.startrekmovie.com,美国,英语 / 克林贡语,2013-05-28(中国大陆)/2013-05-16(美国),132分钟,星际迷航12：驶入黑暗 / 星际旅行12：进入黑暗 / 星空奇遇记12：黑域时空(港) / 星际争霸战12：暗黑无界(台) / 星舰奇航记12 / 星舰迷航记12 / Star Trek XII / Star Trek 12,http://www.imdb.com/title/tt1408101,8.0,132007,26.9%,47.8%,22.5%,2.2%,0.5%,87% 科幻片/91% 动作片,在尼比鲁星球探查期间，企业号舰长柯克（克里斯·派恩Chris Pine 饰）为营救史波克（扎克瑞·昆图 Zachary Quinto 饰）采取了胆大妄为的举动，几乎危及全舰队员的生命，他也为此付出代价。不久，柯克官复原职，而伦敦发生一起死亡超过四十人的恐怖袭击事件。该事件的始作俑者约翰·哈里森（本尼迪克特·康伯巴奇 Benedict Cumberbatch 饰）正来自联盟内部。此后他驾驶飞机袭击了高层会议，柯克最为敬重的派克将军不幸遇难。为了阻止哈里森的外逃阴谋，柯克重新率领企业号启程追击。危机重重的旅途，他和舰员、朋友之间的信任也受到巨大考验。,47,841,星际迷航/X战警：逆转未来/美国队长2/复仇者联盟/蝙蝠侠：黑暗骑士崛起/钢铁侠3/环太平洋/霍比特人2：史矛革之战/银河护卫队/明日边缘,51884,科幻/星际迷航/美国/2013/动作/3D/冒险/星际,2100,154911,24992,16,451,74,
少年闵子骞,https://movie.douban.com/subject/25731084/,少年闵子骞,少年闵子骞,2013,https://img3.doubanio.com/view/photo/photo/public/p2168498583.jpg,杨真,李以省,李昊翰/杨欣/张琛,儿童/古装,,中国大陆,汉语普通话,,89分钟,Young Min Ziqian,,,,,,,,,,春秋时期鲁国三桓排除异己，闵子骞父母也被迫逃亡宋国，沉疴已久的闵母在辗转逃亡中客死他乡。后来闵父续铉姚氏并为其生得两子，闵父不得志经常酗酒，闵子骞就成了家里的劳力，放牛割稻照看小弟，一次算命先生给姚氏说养子命里与其相克，姚氏就把亲子遇到的意外认定是子骞故意的加害，百般虐待闵子骞，而闵子骞反而对继母孝顺有加，于是便发生了史上动人的鞭打芦花的故事。闵子骞的孝顺与贤德终于感动圣人孔子，并收他为徒。,,7,侍者/一路顺风/坠落：爱的誓约/六个决斗的理由/大自鸣钟/死亡欧洲/夏日的远行/拍电影/格里格里/药剂师,14,孝心/中国/儿童/推荐/温情/内地/少年闵子骞/宰相,,28,17,0,0,0,
